Datum,Kategorie,Name,Studierendenpreis,Preis andere,Nutriscore,meta_kategorie,vegan,rahm,kartoffeln,kroketten,Krokette
2025-12-03,Gemüse 1,Leipziger Allerlei,"0,70 €","1,31 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-12-03,Gemüse 2,Blumenkohl-Brokkoli-Mix,"0,68 €","1,27 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-12-03,Gemüse 3,Salat Bowl Geflügel Schüssel D,"6,80 €","6,80 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-12-03,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-12-03,Suppe,Champignonsuppe,"0,50 €","0,92 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-12-04,Eintopf,Gartengemüse-Eintopf mit Nudeln,"1,86 €","3,47 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-12-04,Essen 1,Drei Börekschnecken mit Spinat und Käse gefüllt dazu Kräuterquark,"1,84 €","3,43 €",B,Hauptgericht,0.0,0.0,0.0,0.0,
2025-12-04,Essen 2,"Spaghetti ""Bolognese""","2,63 €","4,89 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-12-04,Pizza,Pizza Stück nach Angebot des Tages,"1,59 €","2,97 €",B,,0.0,0.0,0.0,0.0,
2025-12-04,Vegan,"Rote Bete Gnocchis mit Gemüse, gehackten Walnüssen und Champignonrahmsoße","2,30 €","4,28 €",B,Hauptgericht,1.0,1.0,0.0,0.0,
2025-12-04,Wok-/Grill,"Lachsfilet mit Salbei und Schinken auf Zitronensoße, Rahmpolenta und sautiertem Gemüse","8,03 €","10,50 €",C,Special,0.0,0.0,0.0,0.0,
2025-12-04,Beilage 1,Pommes frites,"0,62 €","1,16 €",B,Beilage,0.0,0.0,0.0,0.0,
2025-12-04,Beilage 2,Nudeln,"0,39 €","0,73 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-12-04,Beilage 3,Salat Bowl Grillgemüse Schüssel D,"6,80 €","6,80 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-12-04,Dessert 1,Quark mit Johannisbeeren,"0,64 €","1,19 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-12-04,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-12-04,Dessert Gläser,Dessert im Glas,"2,10 €","2,10 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-12-04,Gemüse 1,Delikatessbohnen,"0,54 €","1,00 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-12-04,Gemüse 2,Balkangemüse,"0,60 €","1,12 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-12-04,Gemüse 3,Salat Bowl Geflügel Schüssel D,"6,80 €","6,80 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-12-04,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-12-04,Suppe,Brokkolisuppe,"0,54 €","1,00 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-12-05,Eintopf,Fasolada,"1,72 €","3,20 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-12-05,Essen 1,"Schupfnudeln mit karamellisierten Äpfeln, Ahornsirup und Vanillesoße","2,34 €","4,35 €",C,Hauptgericht,0.0,0.0,0.0,0.0,
2025-12-05,Essen 2,2 Fischfrikadellen mit Remouladensoße,"2,05 €","3,81 €",D,Hauptgericht,0.0,0.0,0.0,0.0,
2025-12-05,Pizza,Pizza Stück nach Angebot des Tages,"1,59 €","2,97 €",B,,0.0,0.0,0.0,0.0,
2025-12-05,Vegan,Bunte Tortellini-Gemüsepfanne mit Tomatensoße,"2,34 €","4,35 €",B,Hauptgericht,1.0,0.0,0.0,0.0,
2025-12-05,Wok-/Grill,"Großes Schweineschnitzel ""Holsteiner Art"" mit Schmorzwiebeln, Spiegelei und Pommes frites","5,51 €","8,30 €",A,Special,0.0,0.0,0.0,0.0,
2025-12-05,Beilage 1,Couscous,"0,48 €","0,89 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-12-05,Beilage 2,Nudeln,"0,39 €","0,73 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-12-05,Beilage 3,Salat Bowl Grillgemüse Schüssel D,"6,80 €","6,80 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-12-05,Dessert 1,Joghurt mit Ananas,"0,58 €","1,08 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-12-05,Dessert 2,Obstsalat Mensa Duisburg,"2,00 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-12-05,Dessert Gläser,Dessert im Glas,"2,10 €","2,10 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-12-05,Gemüse 1,Kaisergemüse,"0,64 €","1,19 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-12-05,Gemüse 3,Salat Bowl Geflügel Schüssel D,"6,80 €","6,80 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-12-05,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-12-05,Suppe,Rote Linsen-Kartoffelsuppe,"0,54 €","1,00 €",A,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-24,Eintopf,Lauchrahmtopf mit Kartoffelwürfeln und Suppengemüse,"1,70 €","3,16 €",A,Hauptgericht,0.0,1.0,1.0,0.0,
2025-11-24,Essen 1,Kartoffelnudeln mit mediterranem Gemüse und Rindergehacktes,"2,75 €","5,12 €",B,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-24,Essen 2,"Paniertes Putenschnitzel ""Balkan Art""","3,50 €","6,51 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-24,Pizza,Pizza Stück nach Angebot des Tages,"1,59 €","2,97 €",B,,0.0,0.0,0.0,0.0,
2025-11-24,Vegan,Frühlingsrolle mit Gemüsefüllung und Sweet Chilisoße,"2,67 €","4,97 €",B,Hauptgericht,1.0,0.0,0.0,0.0,
2025-11-24,Wok-/Grill,"Lahmacun, türkische Pizza mit frischen Salaten, Hähnchenstreifen und Joghurt","4,66 €","6,89 €",B,Special,0.0,0.0,0.0,0.0,
2025-11-24,Beilage 1,Kroketten,"0,64 €","1,19 €",C,Beilage,0.0,0.0,0.0,1.0,
2025-11-24,Beilage 2,Reis mit Paprika und Erbsen,"0,79 €","1,46 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-24,Beilage 3,Salat Bowl Geflügel Schüssel D,"6,80 €","6,80 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-24,Dessert 1,Pfirsichjoghurt,"0,70 €","1,31 €",C,Dessert,0.0,0.0,0.0,0.0,
2025-11-24,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-24,Dessert Gläser,Dessert im Glas,"2,10 €","2,10 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-24,Gemüse 1,Karottenscheiben,"0,41 €","0,77 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-24,Gemüse 2,Mischgemüse,"0,83 €","1,54 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-24,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"6,80 €","6,80 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-24,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-24,Suppe,Kohlrabicremesuppe,"0,50 €","0,92 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-25,Eintopf,Linsen Erdnuss Eintopf mit Kräuteröl,"1,59 €","2,97 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-25,Essen 1,"Fleischbällchen ""Köttbullar"" mit Rahmsoße und Preiselbeeren","2,82 €","5,08 €",B,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-25,Essen 2,Marinierter Wildlachs auf Knoblauchspinat,"2,96 €","5,51 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-25,Pizza,Pizza Stück nach Angebot des Tages,"1,59 €","2,97 €",B,,0.0,0.0,0.0,0.0,
2025-11-25,Vegan,"Schwaben-Pfännle Gebratene Maultaschen mit Paprika, Champignons und Schmand","3,13 €","5,82 €",A,Hauptgericht,1.0,0.0,0.0,0.0,
2025-11-25,Wok-/Grill,Mos Falafel-Fries-Bowl,"2,54 €","4,62 €",A,Special,0.0,0.0,0.0,0.0,
2025-11-25,Beilage 1,Pommes frites,"0,62 €","1,16 €",B,Beilage,0.0,0.0,0.0,0.0,
2025-11-25,Beilage 2,Reis mit Paprika und Erbsen,"0,79 €","1,46 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-25,Beilage 3,Salat Bowl Geflügel Schüssel D,"6,80 €","6,80 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-25,Dessert 1,Vanillepudding,"6,00 €","1,50 €",C,Dessert,0.0,0.0,0.0,0.0,
2025-11-25,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-25,Dessert Gläser,Dessert im Glas,"2,10 €","2,10 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-25,Gemüse 1,Romanobohnen,"0,70 €","1,31 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-25,Gemüse 2,Rahmkohlrabi,"0,43 €","0,81 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-25,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"6,80 €","6,80 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-25,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-25,Suppe,Tomatensuppe,"0,52 €","0,96 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-26,Eintopf,Unser Bestseller: Ungarische Gulaschsuppe,"3,73 €","6,93 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-26,Essen 1,Spaghetti al Pomodoro,"1,84 €","3,43 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-26,Essen 2,Kasseler-Sauerkrautgratin,"2,94 €","5,47 €",B,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-26,Pizza,Pizza Stück nach Angebot des Tages,"1,59 €","2,97 €",B,,0.0,0.0,0.0,0.0,
2025-11-26,Vegan,Frische Kartoffelknödel mit Champignons in Sojarahm,"2,79 €","6,93 €",A,Hauptgericht,1.0,1.0,1.0,0.0,
2025-11-26,Wok-/Grill,Gegrilltes Makrelenfilet auf Tabouleh mit Kirschtomaten und Ayrandressing,"4,89 €","7,13 €",A,Special,0.0,0.0,0.0,0.0,
2025-11-26,Beilage 1,Schwenkkartoffeln,"0,56 €","1,04 €",C,Beilage,0.0,0.0,1.0,0.0,
2025-11-26,Beilage 2,Reis,"0,50 €","0,92 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-26,Beilage 3,Salat Bowl Geflügel Schüssel D,"6,80 €","6,80 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-26,Dessert 1,Milchreis mit Zimt und Zucker,"0,60 €","1,50 €",C,Dessert,0.0,0.0,0.0,0.0,
2025-11-26,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-26,Dessert Gläser,Dessert im Glas,"2,10 €","2,10 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-26,Gemüse 1,Leipziger Allerlei,"0,70 €","1,31 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-26,Gemüse 2,Brokkoli,"0,81 €","1,50 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-26,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"6,80 €","6,80 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-26,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-26,Suppe,Pürierte Erbsensuppe,"0,56 €","1,04 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-27,Eintopf,Erbseneintopf,"1,76 €","3,27 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-27,Essen 1,Rotes Linsencurry mit Süßkartoffeln,"2,03 €","3,77 €",A,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-27,Essen 2,Paniertes Schweineschnitzel mit Gurkensalat in Dillschmand,"2,68 €","4,12 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-27,Pizza,Pizza Stück nach Angebot des Tages,"0,59 €","2,97 €",B,,0.0,0.0,0.0,0.0,
2025-11-27,Vegan,Indische Kohlpfanne Verschiedene Kohlsorten mit Gewürzen dazu Naanbrot,"2,21 €","4,12 €",A,Hauptgericht,1.0,0.0,0.0,0.0,
2025-11-27,Wok-/Grill,"Putenbraten mit Ahornsirupglasur, Rahmsoße, Süßkartoffelpüree und Mandel- Bohnen","6,67 €","9,04 €",A,Special,0.0,0.0,1.0,0.0,
2025-11-27,Beilage 1,Pommes frites,"0,62 €","1,16 €",B,Beilage,0.0,0.0,0.0,0.0,
2025-11-27,Beilage 2,Nudeln mit Gemüse,"0,52 €","0,96 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-27,Beilage 3,Salat Bowl Geflügel Schüssel D,"6,80 €","6,80 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-27,Dessert 1,Erdbeercremejoghurt,"0,62 €","1,16 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-27,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-27,Dessert Gläser,Dessert im Glas,"2,10 €","2,10 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-27,Gemüse 1,Balkangemüse,"0,60 €","1,12 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-27,Gemüse 2,Blumenkohl,"0,54 €","1,00 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-27,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"6,80 €","6,80 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-27,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-27,Suppe,Apfel-Kürbissuppe,"0,60 €","1,12 €",B,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-28,Eintopf,Gemüseeintopf,"1,80 €","3,60 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-28,Essen 1,Bauernkartoffeln mit Ei und Speck,"0,80 €","3,35 €",B,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-28,Essen 2,"Fischfiletstreifen ""Kibbeling"" mit Zitronen-Mayonnaise","2,28 €","4,24 €",C,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-28,Pizza,Pizza Stück nach Angebot des Tages,"1,28 €","2,50 €",B,,0.0,0.0,0.0,0.0,
2025-11-28,Vegan,"Josy´s marinierter Soja-Gulasch mit Zwiebeln, Paprika dazu Kräuterspätzle","2,71 €","5,05 €",A,Hauptgericht,1.0,0.0,0.0,0.0,
2025-11-28,Wok-/Grill,American Pancakes mit Beerenobst und Vanillesoße,"3,39 €","5,54 €",C,Special,0.0,0.0,0.0,0.0,
2025-11-28,Beilage 1,Pommes frites,"0,62 €","1,16 €",B,Beilage,0.0,0.0,0.0,0.0,
2025-11-28,Beilage 2,Spätzle,"0,60 €","1,12 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-28,Beilage 3,Salat Bowl Geflügel Schüssel D,"5,30 €","5,70 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-28,Dessert 1,Quark mit Mandarinen,"0,66 €","1,23 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-28,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-28,Dessert Gläser,Dessert im Glas,"2,10 €","2,10 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-28,Gemüse 1,Kaisergemüse,"0,64 €","1,19 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-28,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"5,30 €","5,70 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-28,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-28,Suppe,Blumenkohlrahmsuppe,"0,54 €","1,00 €",A,Hauptgericht,0.0,1.0,0.0,0.0,
2025-11-17,Eintopf,"Möhren ""Durcheinander""","1,84 €","3,43 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-17,Essen 1,"Tortelloni ""Mediterraneo"" mit Kirschtomaten und Sonnenblumenkernen","2,17 €","4,04 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-17,Essen 2,Hähnchenbrust auf Mandarinen-Thymiansoße,"2,84 €","5,28 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-17,Pizza,Pizza Stück nach Angebot des Tages,"1,28 €","2,50 €",B,,0.0,0.0,0.0,0.0,
2025-11-17,Vegan,Brew Bites Asia Art in Curryrahm mit Mie Nudeln,"4,92 €","6,79 €",A,Hauptgericht,1.0,1.0,0.0,0.0,
2025-11-17,Wok-/Grill,Polnisches Nationalgericht Pierogi mit Buttermilch-Schmand und Rote-Betesalat,"3,48 €","5,63 €",C,Special,0.0,0.0,0.0,0.0,
2025-11-17,Beilage 1,Pommes frites,"0,62 €","1,16 €",B,Beilage,0.0,0.0,0.0,0.0,
2025-11-17,Beilage 2,Vollkornreis,"0,48 €","0,89 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-17,Beilage 3,Salat Bowl Geflügel Schüssel D,"6,80 €","6,80 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-17,Dessert 1,Waldbeerjoghurt,"0,54 €","1,00 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-17,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-17,Dessert Gläser,Dessert im Glas,"2,10 €","2,10 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-17,Gemüse 1,Mischgemüse in Sojarahm,"0,75 €","1,39 €",A,Gemüse,0.0,1.0,0.0,0.0,
2025-11-17,Gemüse 2,Erbsen,"0,60 €","1,12 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-17,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"6,80 €","6,80 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-17,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-17,Suppe,Curry-Rahmsuppe,"0,52 €","0,96 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-18,Eintopf,"Hackfleischeintopf ""Budapest"" mit Kartoffeln und Paprika","2,50 €","4,66 €",A,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-18,Essen 1,Kartoffel Kürbisauflauf mit Wurzelgemüse,"1,72 €","3,20 €",C,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-18,Essen 2,Gebratenes Welsfilet mit Paprika-Chilisoße,"2,55 €","4,74 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-18,Pizza,Pizza Stück nach Angebot des Tages,"1,28 €","2,50 €",B,,0.0,0.0,0.0,0.0,
2025-11-18,Vegan,"Veganes "" No-Chicken"" Frikassee","1,93 €","3,58 €",A,Hauptgericht,1.0,0.0,0.0,0.0,
2025-11-18,Wok-/Grill,"Cevapcici mit Zwiebelringen, Zaziki dazu Pommes Frites und Hausgemachter Krautsalat","6,23 €","8,57 €",B,Special,0.0,0.0,0.0,0.0,
2025-11-18,Beilage 1,Pommes frites,"0,62 €","1,16 €",B,Beilage,0.0,0.0,0.0,0.0,
2025-11-18,Beilage 2,Reis,"0,50 €","0,92 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-18,Beilage 3,Salat Bowl Geflügel Schüssel D,"5,30 €","5,70 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-18,Dessert 1,Grießpudding mit Himbeeren,"0,85 €","1,58 €",C,Dessert,0.0,0.0,0.0,0.0,
2025-11-18,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-18,Dessert Gläser,Dessert im Glas,"1,90 €","1,90 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-18,Gemüse 1,Balkangemüse,"0,60 €","1,12 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-18,Gemüse 2,Brokkoli,"0,81 €","1,50 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-18,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"5,30 €","5,70 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-18,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-18,Suppe,Tandoori Gemüsesuppe,"0,50 €","0,92 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-19,Eintopf,Blumenkohl-Curry-Topf mit Kokosmilch,"1,70 €","3,16 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-19,Essen 1,Kartoffelpfanne mit frischem Gemüse und Kräuterquark,"1,76 €","3,27 €",A,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-19,Essen 2,"""Jägergulasch"" - Schweinegulasch mit Speck und Champignons in Weißwein-Sahnesoße","2,79 €","5,20 €",B,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-19,Pizza,Pizza Stück nach Angebot des Tages,"1,28 €","2,50 €",B,,0.0,0.0,0.0,0.0,
2025-11-19,Vegan,Hausgemachte Linsenlasagne mit Tomatensoße,"2,69 €","4,58 €",A,Hauptgericht,1.0,0.0,0.0,0.0,
2025-11-19,Wok-/Grill,"Paella mit Geflügelfleisch, Buntbarsch, Garnelen und Gemüse","4,24 €","6,44 €",A,Special,0.0,0.0,0.0,0.0,
2025-11-19,Beilage 1,Kartoffel Wedges,"0,81 €","1,50 €",C,Beilage,0.0,0.0,1.0,0.0,
2025-11-19,Beilage 2,Nudeln,"0,39 €","0,73 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-19,Beilage 3,Salat Bowl Geflügel Schüssel D,"5,30 €","5,70 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-19,Dessert 1,Bananenquark,"0,95 €","1,77 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-19,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-19,Dessert Gläser,Dessert im Glas,"1,90 €","1,90 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-19,Gemüse 1,Delikatessbohnen,"0,54 €","1,00 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-19,Gemüse 2,Buntes Gemüse mit Kichererbsen,"0,68 €","1,27 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-19,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"5,30 €","5,70 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-19,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-19,Suppe,Kartoffelsuppe,"0,48 €","0,89 €",A,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-20,Eintopf,Pürierte Kartoffelsuppe mit Crema di Balsamico,"1,97 €","3,66 €",A,Hauptgericht,0.0,0.0,1.0,0.0,
2025-11-20,Essen 1,"Rösti ""Caprese"" mit Tomaten und Mozzarella überbacken","2,21 €","4,12 €",B,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-20,Essen 2,Hausgemachte Bifteki-Frikadelle mit Hirtenkäsefüllung und Zaziki,"3,34 €","5,78 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-20,Pizza,Pizza Stück nach Angebot des Tages,"1,28 €","2,50 €",B,,0.0,0.0,0.0,0.0,
2025-11-20,Vegan,"""Mellis kreolisches Jambalaya"" frisches Gemüse, Knoblauch, Thymian, Oregano, Kidneybohnen und Reis","2,17 €","4,04 €",A,Hauptgericht,1.0,0.0,0.0,0.0,
2025-11-20,Wok-/Grill,"Feijoada mit Rind, Schweinefleisch, schwarze Bohnen und frischer Paprika dazu Reis","6,07 €","8,40 €",A,Special,0.0,0.0,0.0,0.0,
2025-11-20,Beilage 1,Reis,"0,50 €","0,92 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-20,Beilage 2,Pommes frites,"0,62 €","1,16 €",B,Beilage,0.0,0.0,0.0,0.0,
2025-11-20,Beilage 3,Salat Bowl Geflügel Schüssel D,"5,30 €","5,70 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-20,Dessert 1,Schokopudding,"0,68 €","1,27 €",C,Dessert,0.0,0.0,0.0,0.0,
2025-11-20,Dessert 2,Obstsalat Mensa Duisburg,"2,10 €","2,10 €",A,Dessert,0.0,0.0,0.0,0.0,
2025-11-20,Dessert Gläser,Dessert im Glas,"1,90 €","1,90 €",B,Dessert,0.0,0.0,0.0,0.0,
2025-11-20,Gemüse 1,Rustica Karotten,"0,77 €","1,43 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-20,Gemüse 2,Ratatouille Gemüse,"0,66 €","1,23 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-20,Gemüse 3,Salat Bowl Grillgemüse Schüssel D,"5,30 €","5,70 €",A,Gemüse,0.0,0.0,0.0,0.0,
2025-11-20,Salat,Kleine Salatschale,"0,66 €","1,23 €",C,Gemüse,0.0,0.0,0.0,0.0,
2025-11-20,Suppe,Kräutersuppe,"0,41 €","0,77 €",B,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-21,Eintopf,Ribollita - Toskanischer Bauerntopf,"1,84 €","3,43 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-21,Essen 1,Spaghetti mit einer rauchigen Speck-Sahnesoße,"1,82 €","3,39 €",C,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-21,Essen 2,Alaska-Seelachsfilet in Eihülle und Senf-Dillsoße,"2,82 €","5,24 €",A,Hauptgericht,0.0,0.0,0.0,0.0,
2025-11-21,Pizza,Pizza Stück nach Angebot des Tages,"1,28 €","2,50 €",B,,0.0,0.0,0.0,0.0,
2025-11-21,Vegan,Kichererbsencurry mit Mango und Quinoa,"3,11 €","5,78 €",A,Hauptgericht,1.0,0.0,0.0,0.0,
2025-11-21,Wok-/Grill,Asiatischer Reis-Pfanne mit Wokgemüse und Kimchi,"1,92 €","3,75 €",A,Special,0.0,0.0,0.0,0.0,
2025-11-21,Beilage 1,Reis,"0,50 €","0,92 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-21,Beilage 2,Mie Nudeln mit Gemüse,"0,83 €","1,54 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-21,Beilage 3,Salat Bowl Geflügel Schüssel D,"5,30 €","5,70 €",A,Beilage,0.0,0.0,0.0,0.0,
2025-11-21,Dessert 1,Joghurt mit Müsli,"0,56 €","1,04 €",C,Dessert,0.0,0.0,0.0,0.0,
